batch_idx,sample_idx,pred_angle,gt_angle,abs_error,global_idx,max_prob,entropy,prediction_variance,peak_sharpness,local_concentration,is_actual_failure,predicted_failure
358,1,185.0,178.0,7.0,1433,0.0130372988060116,5.109601020812988,1.2561757102957928e-05,1.0134645700454712,0.2484791576862335,0,1
359,1,96.0,178.0,82.0,1437,0.0114365145564079,5.252096176147461,1.0286877113685478e-05,1.0089027881622314,0.2252691388130188,1,1
360,1,178.0,178.0,0.0,1441,0.0176564715802669,5.124148368835449,1.649834848649334e-05,1.007545828819275,0.3252654075622558,0,1
361,3,60.0,178.0,118.0,1447,0.0163735821843147,4.856734275817871,1.8874972738558423e-05,1.0061801671981812,0.3061091601848602,1,1
362,1,98.0,178.0,80.0,1449,0.0139446081593632,5.157204627990723,1.2952637916896492e-05,1.0186933279037476,0.2660444378852844,1,1
365,2,48.0,178.0,130.0,1462,0.0185478925704956,4.674459934234619,2.4222175852628425e-05,1.0059291124343872,0.3433813452720642,1,1
365,3,345.0,178.0,167.0,1463,0.0157008469104766,5.264867782592773,1.2261317351658365e-05,1.0341737270355225,0.2485951334238052,1,1
367,0,90.0,178.0,88.0,1468,0.0115490071475505,5.298406600952148,9.717922694107983e-06,1.003814935684204,0.215988278388977,1,1
367,1,7.0,178.0,171.0,1469,0.0124434903264045,5.257106781005859,1.0086575457535218e-05,1.0002293586730957,0.2033016979694366,1,1
368,0,81.0,178.0,97.0,1472,0.0160407796502113,5.126598358154297,1.52697666635504e-05,1.0199570655822754,0.3053890168666839,1,1
369,0,190.0,178.0,12.0,1476,0.0298138931393623,4.328790664672852,4.181860640528612e-05,1.0522578954696655,0.5284987688064575,0,1
382,0,72.0,74.0,2.0,1528,0.0454470291733741,3.945232152938843,6.600307096960023e-05,1.0251702070236206,0.681130051612854,0,1
404,0,70.0,73.0,3.0,1616,0.0377329774200916,4.154183387756348,5.19155764777679e-05,1.0381327867507937,0.5930049419403076,0,1
404,2,77.0,73.0,4.0,1618,0.0348131582140922,4.3451409339904785,4.496602196013555e-05,1.0347702503204346,0.5460538864135742,0,1
405,2,68.0,73.0,5.0,1622,0.0084750577807426,5.5012617111206055,5.50361482964945e-06,1.0215073823928833,0.155860960483551,0,1
405,3,71.0,73.0,2.0,1623,0.0306399911642074,4.395735740661621,4.122521568206139e-05,1.020567774772644,0.523199737071991,0,1
407,0,3.0,73.0,70.0,1628,0.0283229891210794,4.596798419952393,3.150782868033275e-05,1.079993486404419,0.3776682019233703,1,1
409,0,99.0,94.0,5.0,1636,0.0386450365185737,4.234147548675537,5.1206006901338696e-05,1.031824827194214,0.5961586833000183,0,1
411,2,32.0,35.0,3.0,1646,0.0389487780630588,3.989530086517334,5.811966548208147e-05,1.0057967901229858,0.6333831548690796,0,1
412,2,39.0,35.0,4.0,1650,0.0453422255814075,3.908818244934082,6.511616084026173e-05,1.0238455533981323,0.673454999923706,0,1
414,3,34.0,35.0,1.0,1659,0.0349481143057346,4.184787273406982,4.687679393100552e-05,1.0878108739852903,0.55873703956604,0,1
418,1,29.0,28.0,1.0,1673,0.0393865369260311,3.9921793937683105,5.61747292522341e-05,1.0275710821151731,0.6178814768791199,0,1
419,2,29.0,28.0,1.0,1678,0.04340286180377,3.9225335121154785,6.225403922144324e-05,1.0268118381500244,0.6539419889450073,0,1
420,2,29.0,28.0,1.0,1682,0.0422855205833911,4.012834548950195,5.609200161416083e-05,1.055558204650879,0.6144645810127258,0,1
423,3,16.0,17.0,1.0,1695,0.0307371858507394,4.1098408699035645,5.003559999749996e-05,1.0550917387008667,0.5445137023925781,0,1
424,3,8.0,17.0,9.0,1699,0.0375306420028209,3.968153953552246,6.126910739112645e-05,1.0032821893692017,0.6038479804992676,0,1
425,1,16.0,17.0,1.0,1701,0.0362112671136856,3.9038939476013184,6.026037226547487e-05,1.014668345451355,0.6329989433288574,0,1
426,1,13.0,17.0,4.0,1705,0.020717442035675,4.570949077606201,3.1289877369999886e-05,1.0076700448989868,0.3864714503288269,0,1
427,1,4.0,17.0,13.0,1709,0.0438894256949424,4.033437728881836,6.21797880739905e-05,1.0023255348205566,0.5301900506019592,0,1
429,3,39.0,33.0,6.0,1719,0.0405576229095459,4.057229042053223,5.544316809391603e-05,1.0329569578170776,0.6158301830291748,0,1
430,0,29.0,33.0,4.0,1720,0.0357990749180316,4.058950901031494,5.199510633246973e-05,1.010386347770691,0.585152268409729,0,1
430,1,20.0,33.0,13.0,1721,0.0233346801251173,4.561383247375488,3.264092811150476e-05,1.0498857498168943,0.4302629232406616,0,1
431,1,62.0,33.0,29.0,1725,0.0142802344635128,5.095910549163818,1.4584667951567098e-05,1.025622844696045,0.2587473392486572,0,1
431,3,29.0,33.0,4.0,1727,0.0431842431426048,3.856881856918335,6.673522875644267e-05,1.025957465171814,0.688380241394043,0,1
432,1,32.0,33.0,1.0,1729,0.0391317158937454,3.949225425720215,5.9900346968788654e-05,1.010325908660889,0.6451027393341064,0,1
432,2,1.0,358.0,3.0,1730,0.0576628260314464,4.28632926940918,5.727475581807085e-05,1.1331387758255005,0.5499460697174072,0,1
432,3,357.0,358.0,1.0,1731,0.0467032343149185,3.972954273223877,6.51668815407902e-05,1.0423067808151243,0.671414852142334,0,1
433,2,354.0,358.0,4.0,1734,0.0415525622665882,3.951333284378052,6.307660805759951e-05,1.0084507465362549,0.6661509275436401,0,1
435,1,354.0,358.0,4.0,1741,0.0400091037154197,3.9588027000427246,6.186787504702806e-05,1.0259478092193604,0.6654417514801025,0,1
435,2,0.0,358.0,2.0,1742,0.048257902264595,3.954984664916992,6.306573777692392e-05,1.0418728590011597,0.6482514142990112,0,1
436,1,2.0,358.0,4.0,1745,0.0542901828885078,4.304885387420654,5.647190846502781e-05,1.105017066001892,0.5211129188537598,0,1
437,1,0.0,358.0,2.0,1749,0.0524573251605033,3.900345802307129,6.635970930801705e-05,1.076238751411438,0.6682572364807129,0,1
441,2,58.0,57.0,1.0,1766,0.029612286016345,4.312582015991211,4.1397121094632894e-05,1.034924030303955,0.4922044277191162,0,1
449,0,135.0,138.0,3.0,1796,0.0447618849575519,4.024492263793945,6.241728260647506e-05,1.0235451459884644,0.6557712554931641,0,1
449,2,137.0,138.0,1.0,1798,0.0479615218937397,3.9615793228149414,6.621205102419481e-05,1.0712791681289673,0.6813727617263794,0,1
454,2,141.0,138.0,3.0,1818,0.0308869034051895,4.453075885772705,4.020193591713905e-05,1.007817625999451,0.5260794758796692,0,1
456,1,135.0,138.0,3.0,1825,0.0413721837103366,4.138251304626465,5.627504287986085e-05,1.063971757888794,0.6097666025161743,0,1
459,1,8.0,8.0,0.0,1837,0.0403470508754253,3.884221315383911,6.685909465886652e-05,1.0100427865982056,0.644555926322937,0,1
461,2,2.0,8.0,6.0,1846,0.0484953261911869,4.271580696105957,5.4481555707752705e-05,1.1089344024658203,0.4921905100345611,0,1
475,0,16.0,14.0,2.0,1900,0.0372124724090099,3.897007465362549,6.122592458268628e-05,1.0063047409057615,0.6418871283531189,0,1
475,3,16.0,14.0,2.0,1903,0.0375217534601688,3.9007720947265625,6.064323679311201e-05,1.0617495775222778,0.6307252645492554,0,1
479,3,82.0,80.0,2.0,1919,0.0322358161211013,4.368915557861328,4.318069477449171e-05,1.025025486946106,0.5216537117958069,0,1
481,0,79.0,80.0,1.0,1924,0.0428818315267562,3.9449596405029297,6.478941941168159e-05,1.0120409727096558,0.6789162158966064,0,1
483,1,82.0,80.0,2.0,1933,0.037100650370121,4.232787609100342,5.0199570978293195e-05,1.0379924774169922,0.5759760141372681,0,1
483,3,79.0,80.0,1.0,1935,0.0431367047131061,3.983831882476806,6.356524681905285e-05,1.0212117433547974,0.6717200875282288,0,1
488,1,76.0,80.0,4.0,1953,0.0299736745655536,4.537910461425781,3.652645318652503e-05,1.0445815324783323,0.4900139570236206,0,1
492,0,78.0,80.0,2.0,1968,0.0299134757369756,4.591119766235352,3.523097620927729e-05,1.0374107360839844,0.4804799854755401,0,1
501,1,33.0,31.0,2.0,2005,0.0383013933897018,4.063907623291016,5.458427403937094e-05,1.004810452461243,0.6100120544433594,0,1
501,2,33.0,31.0,2.0,2006,0.0442006774246692,3.8691139221191406,6.707117427140474e-05,1.0043416023254397,0.6852610111236572,0,1
