batch_idx,sample_idx,pred_angle,gt_angle,abs_error,global_idx,max_prob,entropy,prediction_variance,peak_sharpness,local_concentration,filename,failure_category,predicted_failure
237,2,0.0,69.0,69.0,950,0.0240602251142263,4.942310333251953,2.296722595929168e-05,1.0513709783554075,0.3717771768569946,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0503.flac,systematic_bias,True
184,3,146.0,78.0,68.0,739,0.0222232956439256,4.7815399169921875,2.3877742933109403e-05,1.0495177507400513,0.3556098341941833,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0056.flac,moderate,True
182,0,146.0,78.0,68.0,728,0.0496483072638511,3.96235466003418,6.929952360223979e-05,1.015822172164917,0.6898308992385864,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0528.flac,moderate,False
437,2,86.0,18.0,68.0,1750,0.0076281535439193,5.4533371925354,5.549922661884921e-06,1.0235238075256348,0.1413410156965255,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0128.flac,moderate,True
183,1,146.0,78.0,68.0,733,0.0257172249257564,4.646706581115723,2.9038810680503957e-05,1.0281026363372805,0.402502954006195,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0346.flac,moderate,True
132,0,328.0,36.0,68.0,528,0.0153900058940052,5.375689506530762,1.026927748171147e-05,1.031601071357727,0.2604423463344574,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0289.flac,moderate,True
124,3,329.0,36.0,67.0,499,0.0205022618174552,5.077308177947998,1.8278262359672223e-05,1.0594226121902466,0.3393937945365906,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0168.flac,moderate,True
136,0,329.0,36.0,67.0,544,0.0176602099090814,5.105816841125488,1.7501863112556748e-05,1.0368075370788574,0.3189263343811035,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0099.flac,moderate,True
442,2,146.0,79.0,67.0,1770,0.0375315174460411,4.3009934425354,4.879770494881086e-05,1.005496859550476,0.5862512588500977,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0442.flac,moderate,False
125,1,329.0,36.0,67.0,501,0.0203439276665449,4.830615043640137,2.4664635930093937e-05,1.0309271812438965,0.3656942844390869,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0296.flac,moderate,True
131,1,329.0,36.0,67.0,525,0.0164307281374931,5.3360700607299805,1.1869418813148512e-05,1.0580029487609863,0.2809142172336578,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0262.flac,moderate,True
127,2,329.0,36.0,67.0,510,0.0094471592456102,5.548565864562988,5.4447118600364774e-06,1.0364861488342283,0.1302789896726608,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0014.flac,moderate,True
130,2,329.0,36.0,67.0,522,0.017541941255331,5.104151725769043,1.6969444914138876e-05,1.0277024507522583,0.2975572347640991,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0070.flac,moderate,True
133,0,329.0,36.0,67.0,532,0.0156530626118183,5.3519792556762695,1.1551715942914598e-05,1.0511870384216309,0.2730627655982971,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0245.flac,moderate,True
133,2,329.0,36.0,67.0,534,0.0127476472407579,5.391768932342529,8.748341315367725e-06,1.0104401111602783,0.1812846064567566,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0193.flac,moderate,True
255,2,342.0,49.0,67.0,1022,0.0355278365314006,4.465299606323242,4.3182855733903125e-05,1.0304197072982788,0.5469738245010376,test/ma_noisy_speech/OfficeRoom2/static/0010/TEST_S_OFR2_0010_0040.flac,moderate,False
183,2,144.0,78.0,66.0,734,0.0301100090146064,4.6350202560424805,3.32886993419379e-05,1.0148800611495972,0.4733163118362427,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0328.flac,moderate,False
402,0,139.0,73.0,66.0,1608,0.0096131255850195,5.33798885345459,8.125788554025348e-06,1.0029946565628052,0.1851837038993835,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0285.flac,moderate,True
390,2,351.0,57.0,66.0,1562,0.0142333572730422,4.98704195022583,1.4665775779576506e-05,1.0550053119659424,0.2365071475505828,test/ma_noisy_speech/LivingRoom4/static/P0002/TEST_S_LIV4_P0002_P0002W0255.flac,moderate,True
186,1,12.0,78.0,66.0,745,0.0406921319663524,4.174843788146973,5.9369238442741334e-05,1.0327913761138916,0.6450973749160767,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0059.flac,moderate,False
393,0,351.0,57.0,66.0,1572,0.0171849951148033,4.95612907409668,1.676515421422664e-05,1.0454028844833374,0.2946639657020569,test/ma_noisy_speech/LivingRoom4/static/P0002/TEST_S_LIV4_P0002_P0002W0001.flac,moderate,True
182,2,144.0,78.0,66.0,730,0.0435256399214267,4.173037052154541,5.5407897889381275e-05,1.0032494068145752,0.6218870282173157,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0253.flac,moderate,False
268,0,352.0,57.0,65.0,1072,0.0112836146727204,5.448486328125,6.844099971203832e-06,1.0256649255752563,0.1980195939540863,test/ma_noisy_speech/LivingRoom5/static/P0002/TEST_S_LIV5_P0002_P0002W0063.flac,moderate,True
229,0,0.0,65.0,65.0,916,0.016970494762063,5.071770668029785,1.3533487617678476e-05,1.0052508115768433,0.2685533165931701,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0155.flac,systematic_bias,True
286,3,352.0,57.0,65.0,1147,0.0245767682790756,4.632803440093994,2.9716311473748647e-05,1.045878529548645,0.4215471744537353,test/ma_noisy_speech/LivingRoom5/static/P0002/TEST_S_LIV5_P0002_P0002W0115.flac,moderate,True
144,2,329.0,34.0,65.0,578,0.0173283498734235,5.1104655265808105,1.7501963156973943e-05,1.009619951248169,0.3032896816730499,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0118.flac,moderate,True
290,3,352.0,57.0,65.0,1163,0.0101096397265791,5.21657657623291,9.764829883351922e-06,1.0452009439468384,0.1739457547664642,test/ma_noisy_speech/LivingRoom5/static/P0002/TEST_S_LIV5_P0002_P0002W0083.flac,moderate,True
231,0,0.0,65.0,65.0,924,0.0237706266343593,5.002092361450195,2.0578361727530137e-05,1.0063105821609497,0.3601012229919433,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0022.flac,systematic_bias,True
396,1,352.0,57.0,65.0,1585,0.0245791301131248,4.693819046020508,2.6940289899357595e-05,1.003510594367981,0.3984261453151703,test/ma_noisy_speech/LivingRoom4/static/P0002/TEST_S_LIV4_P0002_P0002W0281.flac,moderate,True
288,0,352.0,57.0,65.0,1152,0.0115053486078977,5.1282219886779785,1.2063133908668531e-05,1.0328011512756348,0.1980296671390533,test/ma_noisy_speech/LivingRoom5/static/P0002/TEST_S_LIV5_P0002_P0002W0196.flac,moderate,True
394,3,352.0,57.0,65.0,1579,0.0198563858866691,5.2270731925964355,1.5090859051269945e-05,1.0048099756240845,0.3335142731666565,test/ma_noisy_speech/LivingRoom4/static/P0002/TEST_S_LIV4_P0002_P0002W0204.flac,moderate,True
266,2,352.0,57.0,65.0,1066,0.0175015814602375,4.988914489746094,1.6590591258136556e-05,1.0581603050231934,0.2943667769432068,test/ma_noisy_speech/LivingRoom5/static/P0002/TEST_S_LIV5_P0002_P0002W0130.flac,moderate,True
377,0,352.0,57.0,65.0,1508,0.0104414001107215,5.46568489074707,5.9391081776993815e-06,1.0628809928894043,0.1726198196411132,test/ma_noisy_speech/LivingRoom4/static/P0002/TEST_S_LIV4_P0002_P0002W0063.flac,moderate,True
392,2,352.0,57.0,65.0,1570,0.0144524192437529,5.238032817840576,1.0828455742739608e-05,1.0193798542022705,0.2552720010280609,test/ma_noisy_speech/LivingRoom4/static/P0002/TEST_S_LIV4_P0002_P0002W0196.flac,moderate,True
493,3,96.0,31.0,65.0,1975,0.0149310501292347,5.302174091339111,1.0196537004958373e-05,1.0275927782058716,0.2496618032455444,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0093.flac,moderate,True
391,1,352.0,57.0,65.0,1565,0.0205323323607444,5.027203559875488,1.8021806681645103e-05,1.1083697080612185,0.337184190750122,test/ma_noisy_speech/LivingRoom4/static/P0002/TEST_S_LIV4_P0002_P0002W0115.flac,moderate,True
266,0,352.0,57.0,65.0,1064,0.0155738266184926,5.2684736251831055,1.056716064340435e-05,1.0510536432266235,0.2621947228908539,test/ma_noisy_speech/LivingRoom5/static/P0002/TEST_S_LIV5_P0002_P0002W0047.flac,moderate,True
375,0,352.0,57.0,65.0,1500,0.0121957575902342,5.398458957672119,7.249426289490657e-06,1.0492453575134275,0.2088014483451843,test/ma_noisy_speech/LivingRoom4/static/P0002/TEST_S_LIV4_P0002_P0002W0047.flac,moderate,True
193,1,357.0,62.0,65.0,773,0.0116947451606392,5.079560279846191,1.2637079635169355e-05,1.013586401939392,0.212421029806137,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0101.flac,moderate,True
232,1,0.0,65.0,65.0,929,0.0235203932970762,4.856591701507568,2.3231526938616295e-05,1.0369985103607178,0.3706566095352173,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0072.flac,systematic_bias,True
423,3,82.0,17.0,65.0,1695,0.0133321210741996,5.373833179473877,8.920860636862926e-06,1.0150378942489624,0.2063141167163849,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0140.flac,moderate,True
229,1,0.0,65.0,65.0,917,0.0306468084454536,4.884672164916992,2.497549940017052e-05,1.0971535444259644,0.4001865983009338,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0010.flac,systematic_bias,True
227,1,0.0,65.0,65.0,909,0.0278224125504493,4.710047721862793,2.9297101718839255e-05,1.0138118267059326,0.4121954441070556,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0501.flac,systematic_bias,True
149,1,329.0,34.0,65.0,597,0.0194975864142179,5.050437927246094,1.8825257939170115e-05,1.0714492797851562,0.3310644030570984,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0053.flac,moderate,True
148,1,329.0,34.0,65.0,593,0.0110126603394746,5.395153045654297,8.435992640443146e-06,1.0244135856628418,0.1969534009695053,test/ma_noisy_speech/Classroom2/static/0023/TEST_S_CLA2_0023_0073.flac,moderate,True
497,2,96.0,31.0,65.0,1990,0.0171228293329477,5.0673346519470215,1.5748097212053835e-05,1.0860061645507812,0.2841094136238098,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0390.flac,moderate,True
497,0,96.0,31.0,65.0,1988,0.0141262747347354,5.103216171264648,1.410993263561977e-05,1.059125900268555,0.2362186312675476,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0026.flac,moderate,True
226,1,0.0,65.0,65.0,905,0.0193444993346929,5.090386867523193,1.808802699088119e-05,1.01847243309021,0.3349056243896484,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0365.flac,systematic_bias,True
394,1,352.0,57.0,65.0,1577,0.0087235067039728,5.500539302825928,5.305517788656289e-06,1.0162967443466189,0.1512924283742904,test/ma_noisy_speech/LivingRoom4/static/P0002/TEST_S_LIV4_P0002_P0002W0093.flac,moderate,True
227,2,0.0,65.0,65.0,910,0.010118193924427,5.291778087615967,8.558389708923642e-06,1.0016416311264038,0.165927916765213,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0215.flac,systematic_bias,True
492,3,96.0,31.0,65.0,1971,0.0145025020465254,5.146580219268799,1.3055529962002764e-05,1.019272804260254,0.2397402375936508,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0110.flac,moderate,True
291,2,352.0,57.0,65.0,1166,0.0129463523626327,5.138678073883057,1.216882901644567e-05,1.001678705215454,0.2271343916654586,test/ma_noisy_speech/LivingRoom5/static/P0002/TEST_S_LIV5_P0002_P0002W0192.flac,moderate,True
270,3,329.0,33.0,64.0,1083,0.0171745885163545,5.087430953979492,1.726542177493684e-05,1.0273932218551636,0.3002151250839233,test/ma_noisy_speech/LivingRoom5/static/P0002/TEST_S_LIV5_P0002_P0002W0070.flac,moderate,True
488,2,144.0,80.0,64.0,1954,0.0148388659581542,5.200818061828613,1.1795841601269784e-05,1.0817227363586426,0.2561275959014892,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0355.flac,moderate,True
491,3,144.0,80.0,64.0,1967,0.0339441373944282,4.24839973449707,4.668703331844881e-05,1.0174576044082642,0.5575846433639526,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0301.flac,moderate,False
254,3,345.0,49.0,64.0,1019,0.0661188289523124,3.6305794715881343,9.685641271062197e-05,1.033743143081665,0.7868706583976746,test/ma_noisy_speech/OfficeRoom2/static/0010/TEST_S_OFR2_0010_0062.flac,moderate,False
229,3,1.0,65.0,64.0,919,0.027211595326662,4.930871486663818,2.2665204596705735e-05,1.0977221727371216,0.3758710026741028,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0207.flac,moderate,True
484,2,144.0,80.0,64.0,1938,0.0319568701088428,4.401778697967529,4.023882866022177e-05,1.0600205659866333,0.5154632329940796,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0056.flac,moderate,False
487,2,144.0,80.0,64.0,1950,0.0366524867713451,4.224969387054443,4.84756710648071e-05,1.074283003807068,0.5737338066101074,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0050.flac,moderate,False
491,0,144.0,80.0,64.0,1964,0.0379651375114917,4.369210243225098,4.512113446253352e-05,1.01084566116333,0.5527318716049194,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0067.flac,moderate,False
490,1,144.0,80.0,64.0,1961,0.0332132317125797,4.406745910644531,4.105394327780232e-05,1.076292872428894,0.5257059335708618,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0443.flac,moderate,False
418,1,92.0,28.0,64.0,1673,0.009892214089632,5.37748384475708,7.690875463595148e-06,1.018056869506836,0.157890498638153,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0087.flac,moderate,True
483,2,144.0,80.0,64.0,1934,0.0199142266064882,4.810041427612305,2.319661689398345e-05,1.025362491607666,0.3566860556602478,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0428.flac,moderate,True
419,1,92.0,28.0,64.0,1677,0.0260304473340511,4.574289321899414,3.2814088626764715e-05,1.0066957473754885,0.434939444065094,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0347.flac,moderate,True
257,3,345.0,49.0,64.0,1031,0.056523535400629,3.808414459228515,8.048434392549098e-05,1.0292999744415283,0.7357028722763062,test/ma_noisy_speech/OfficeRoom2/static/0010/TEST_S_OFR2_0010_0152.flac,moderate,False
230,2,1.0,65.0,64.0,922,0.0248247031122446,4.850221633911133,2.4715216568438336e-05,1.042653203010559,0.3892389237880707,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0381.flac,moderate,True
482,1,144.0,80.0,64.0,1929,0.0202068723738193,4.980346202850342,1.9974155293311924e-05,1.02255117893219,0.3428035378456116,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0395.flac,moderate,True
228,1,1.0,65.0,64.0,913,0.0173449851572513,5.263925075531006,1.1198223546671215e-05,1.0581834316253662,0.2575480937957763,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0040.flac,moderate,True
479,2,144.0,80.0,64.0,1918,0.0230931285768747,4.920311450958252,2.126643630617764e-05,1.0147780179977417,0.3742588758468628,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0448.flac,moderate,True
380,3,78.0,14.0,64.0,1523,0.0227181352674961,4.639773845672607,2.967579166579526e-05,1.0156594514846802,0.3835749626159668,test/ma_noisy_speech/LivingRoom4/static/P0002/TEST_S_LIV4_P0002_P0002W0290.flac,moderate,True
188,1,142.0,78.0,64.0,753,0.0259438026696443,4.728856086730957,2.8804844987462275e-05,1.0004644393920898,0.4392511248588562,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0416.flac,moderate,True
493,1,94.0,31.0,63.0,1973,0.0153500335291028,5.265810489654541,1.1324809747748075e-05,1.0123707056045532,0.2526130080223083,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0181.flac,moderate,True
304,3,115.0,178.0,63.0,1219,0.0201976373791694,4.860968589782715,2.303503242728766e-05,1.036064386367798,0.3547168374061584,test/ma_noisy_speech/Car-Electric/static/P0002/TEST_S_CARE_P0002_P0002W0117.flac,moderate,True
260,3,346.0,49.0,63.0,1043,0.0697251036763191,3.6316254138946538,9.76727606030181e-05,1.066476821899414,0.7867745161056519,test/ma_noisy_speech/OfficeRoom2/static/0010/TEST_S_OFR2_0010_0047.flac,moderate,False
430,1,96.0,33.0,63.0,1721,0.0134504847228527,5.2923173904418945,1.0461282727192156e-05,1.006543517112732,0.2451533824205398,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0240.flac,moderate,True
422,0,80.0,17.0,63.0,1688,0.0172746740281581,5.1232733726501465,1.4815407666901592e-05,1.0254135131835938,0.2902197539806366,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0048.flac,moderate,True
268,1,96.0,33.0,63.0,1073,0.0205549523234367,4.962597846984863,1.90060800377978e-05,1.0010393857955933,0.324763536453247,test/ma_noisy_speech/LivingRoom5/static/P0002/TEST_S_LIV5_P0002_P0002W0029.flac,moderate,True
268,2,96.0,33.0,63.0,1074,0.0186602380126714,5.088956832885742,1.5665937098674476e-05,1.0682997703552246,0.3087846040725708,test/ma_noisy_speech/LivingRoom5/static/P0002/TEST_S_LIV5_P0002_P0002W0034.flac,moderate,True
431,1,96.0,33.0,63.0,1725,0.0112611381337046,5.519120216369629,5.74226805838407e-06,1.0400105714797974,0.1275529563426971,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0167.flac,moderate,True
280,2,137.0,74.0,63.0,1122,0.0138565422967076,5.067485809326172,1.4459528756560758e-05,1.0100970268249512,0.2512619495391845,test/ma_noisy_speech/LivingRoom5/static/P0002/TEST_S_LIV5_P0002_P0002W0146.flac,moderate,True
268,3,96.0,33.0,63.0,1075,0.014769434928894,5.231731414794922,1.2720486665784849e-05,1.0342880487442017,0.2638610899448395,test/ma_noisy_speech/LivingRoom5/static/P0002/TEST_S_LIV5_P0002_P0002W0144.flac,moderate,True
443,1,25.0,88.0,63.0,1773,0.0550851263105869,3.663989782333374,8.511970372637734e-05,1.0046865940093994,0.7610549926757812,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0193.flac,moderate,False
254,2,346.0,49.0,63.0,1018,0.0372233465313911,4.4914774894714355,4.48629361926578e-05,1.0018078088760376,0.5625787973403931,test/ma_noisy_speech/OfficeRoom2/static/0010/TEST_S_OFR2_0010_0165.flac,moderate,False
443,3,25.0,88.0,63.0,1775,0.0480571277439594,3.804750680923462,7.363567419815809e-05,1.0208308696746826,0.712376594543457,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0433.flac,moderate,False
187,2,141.0,78.0,63.0,750,0.0345325358211994,4.404515266418457,4.3124389776494354e-05,1.0351340770721436,0.5501783490180969,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0310.flac,moderate,False
226,2,2.0,65.0,63.0,906,0.0585029497742652,4.1115241050720215,6.904220936121419e-05,1.0162436962127686,0.6055294275283813,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0480.flac,moderate,False
220,2,124.0,61.0,63.0,882,0.0287397243082523,4.76307487487793,2.797941124299541e-05,1.007394313812256,0.4332646429538727,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0282.flac,moderate,True
382,3,137.0,74.0,63.0,1531,0.0146597428247332,5.0178751945495605,1.5703446479164995e-05,1.0172163248062134,0.2665875554084778,test/ma_noisy_speech/LivingRoom4/static/P0002/TEST_S_LIV4_P0002_P0002W0272.flac,moderate,True
257,0,347.0,49.0,62.0,1028,0.0553372763097286,3.934967041015625,7.523627573391423e-05,1.0103367567062378,0.7171298861503601,test/ma_noisy_speech/OfficeRoom2/static/0010/TEST_S_OFR2_0010_0116.flac,moderate,False
257,1,347.0,49.0,62.0,1029,0.0809551775455474,3.4300403594970703,0.000122093988466,1.0053536891937256,0.8479000329971313,test/ma_noisy_speech/OfficeRoom2/static/0010/TEST_S_OFR2_0010_0021.flac,moderate,False
260,0,347.0,49.0,62.0,1040,0.0415684022009372,4.460028648376465,4.915922545478679e-05,1.032463550567627,0.580807089805603,test/ma_noisy_speech/OfficeRoom2/static/0010/TEST_S_OFR2_0010_0070.flac,moderate,False
189,3,0.0,62.0,62.0,759,0.0199943836778402,4.98684024810791,1.7461843526689336e-05,1.0479795932769775,0.3183412551879883,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0453.flac,systematic_bias,True
259,0,347.0,49.0,62.0,1036,0.0556820854544639,3.7886195182800297,7.964906399138272e-05,1.0020991563796997,0.737133264541626,test/ma_noisy_speech/OfficeRoom2/static/0010/TEST_S_OFR2_0010_0072.flac,moderate,False
191,2,0.0,62.0,62.0,766,0.0108405891805887,5.316962242126465,8.083684406301472e-06,1.034989833831787,0.1832034289836883,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0548.flac,systematic_bias,True
484,3,142.0,80.0,62.0,1939,0.04368207603693,4.102432727813721,5.900960968574509e-05,1.0354607105255127,0.6430485844612122,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0051.flac,moderate,False
432,0,95.0,33.0,62.0,1728,0.0145630408078432,5.152347087860107,1.2467565284168812e-05,1.040117621421814,0.263547420501709,test/ma_noisy_speech/Cafeteria1/static/0245/TEST_S_CAF1_0245_0220.flac,moderate,True
475,0,76.0,14.0,62.0,1900,0.0131401736289262,5.337334632873535,9.8660311778076e-06,1.060645341873169,0.2279152870178222,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0049.flac,moderate,True
485,3,142.0,80.0,62.0,1943,0.033319491893053,4.396221160888672,4.2539581045275554e-05,1.0370303392410278,0.5406242609024048,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0255.flac,moderate,False
256,0,348.0,49.0,61.0,1024,0.0604456588625907,3.729270458221435,8.784635429037735e-05,1.0052722692489624,0.7636423707008362,test/ma_noisy_speech/OfficeRoom2/static/0010/TEST_S_OFR2_0010_0022.flac,systematic_bias,False
256,2,348.0,49.0,61.0,1026,0.053117424249649,3.89599084854126,7.417985034408048e-05,1.0519578456878662,0.7158389687538147,test/ma_noisy_speech/OfficeRoom2/static/0010/TEST_S_OFR2_0010_0038.flac,systematic_bias,False
254,0,348.0,49.0,61.0,1016,0.0269520487636327,4.950469970703125,2.5259276299038905e-05,1.0289169549942017,0.4282505810260772,test/ma_noisy_speech/OfficeRoom2/static/0010/TEST_S_OFR2_0010_0109.flac,systematic_bias,True
473,2,75.0,14.0,61.0,1894,0.0119944484904408,5.426551818847656,7.748188181722071e-06,1.0198317766189575,0.2108060419559478,test/ma_noisy_speech/LivingRoom4/static/0245/TEST_S_LIV4_0245_0366.flac,moderate,True
253,3,348.0,49.0,61.0,1015,0.046083927154541,4.144831657409668,6.0170488723088056e-05,1.0261116027832031,0.6459397673606873,test/ma_noisy_speech/OfficeRoom2/static/0010/TEST_S_OFR2_0010_0032.flac,systematic_bias,False
255,0,348.0,49.0,61.0,1020,0.0244545470923185,4.8597331047058105,2.4902104996726848e-05,1.0163166522979736,0.413426399230957,test/ma_noisy_speech/OfficeRoom2/static/0010/TEST_S_OFR2_0010_0171.flac,systematic_bias,True
258,3,348.0,49.0,61.0,1035,0.04106205701828,4.378808975219727,4.916873876936734e-05,1.1080940961837769,0.5939903855323792,test/ma_noisy_speech/OfficeRoom2/static/0010/TEST_S_OFR2_0010_0147.flac,systematic_bias,False
269,1,94.0,33.0,61.0,1077,0.0184145886451005,5.260122299194336,1.2580687325680628e-05,1.018136978149414,0.2930257320404053,test/ma_noisy_speech/LivingRoom5/static/P0002/TEST_S_LIV5_P0002_P0002W0155.flac,moderate,True
188,3,139.0,78.0,61.0,755,0.0166888311505317,5.150387287139893,1.2329614037298596e-05,1.1881389617919922,0.2450835108757019,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0013.flac,moderate,True
255,3,348.0,49.0,61.0,1023,0.0617586262524127,3.8993983268737793,8.213855471694842e-05,1.027330994606018,0.7305288314819336,test/ma_noisy_speech/OfficeRoom2/static/0010/TEST_S_OFR2_0010_0066.flac,systematic_bias,False
269,2,94.0,33.0,61.0,1078,0.0317048020660877,4.41342306137085,3.891858068527654e-05,1.0170525312423706,0.4999340772628784,test/ma_noisy_speech/LivingRoom5/static/P0002/TEST_S_LIV5_P0002_P0002W0205.flac,moderate,False
256,3,348.0,49.0,61.0,1027,0.0568561404943466,3.8088221549987793,8.01034111646004e-05,1.038483500480652,0.7397726774215698,test/ma_noisy_speech/OfficeRoom2/static/0010/TEST_S_OFR2_0010_0138.flac,systematic_bias,False
253,2,348.0,49.0,61.0,1014,0.0684470981359481,3.607912063598633,9.986812801798806e-05,1.0134305953979492,0.7964059114456177,test/ma_noisy_speech/OfficeRoom2/static/0010/TEST_S_OFR2_0010_0035.flac,systematic_bias,False
255,1,348.0,49.0,61.0,1021,0.0518600717186927,4.011970520019531,6.859502173028886e-05,1.1309959888458252,0.6950329542160034,test/ma_noisy_speech/OfficeRoom2/static/0010/TEST_S_OFR2_0010_0065.flac,systematic_bias,False
253,1,348.0,49.0,61.0,1013,0.0533185712993145,4.07853889465332,6.762444536434487e-05,1.0726414918899536,0.684545636177063,test/ma_noisy_speech/OfficeRoom2/static/0010/TEST_S_OFR2_0010_0141.flac,systematic_bias,False
395,1,356.0,57.0,61.0,1581,0.0127536682412028,5.311603546142578,1.0065106835099868e-05,1.0099352598190308,0.2323488295078277,test/ma_noisy_speech/LivingRoom4/static/P0002/TEST_S_LIV4_P0002_P0002W0083.flac,moderate,True
259,1,348.0,49.0,61.0,1037,0.0523662343621254,3.9136109352111816,7.197637023637071e-05,1.0847278833389282,0.7087339162826538,test/ma_noisy_speech/OfficeRoom2/static/0010/TEST_S_OFR2_0010_0175.flac,systematic_bias,False
258,2,348.0,49.0,61.0,1034,0.0559342503547668,4.019414901733398,7.273065421031788e-05,1.0761512517929075,0.7043212652206421,test/ma_noisy_speech/OfficeRoom2/static/0010/TEST_S_OFR2_0010_0018.flac,systematic_bias,False
259,2,348.0,49.0,61.0,1038,0.0421366579830646,4.081584930419922,5.8518835430732e-05,1.0882925987243652,0.6423766613006592,test/ma_noisy_speech/OfficeRoom2/static/0010/TEST_S_OFR2_0010_0110.flac,systematic_bias,False
196,2,96.0,35.0,61.0,786,0.0151331331580877,5.091028213500977,1.4754368748981506e-05,1.0709336996078491,0.2676053047180176,test/ma_noisy_speech/Cafeteria1/static/0036/TEST_S_CAF1_0036_0509.flac,moderate,True
