energy,abs_error,is_failure
-3.3435252,1.494070204130196,False
-3.5973291,1.494070204130196,False
-3.2356586,1.4940702041302245,False
-3.4847403,0.4940702041301961,False
-3.3633876,1.494070204130196,False
-3.4406104,1.494070204130196,False
-3.6206484,1.4940702041302245,False
-3.315135,1.4940702041302245,False
-3.6810064,0.7731049193176602,False
-3.664501,0.7731049193176887,False
-3.6193945,0.22689508068231135,False
-3.493986,0.7731049193176602,False
-3.581626,0.7731049193176318,False
-3.53975,0.7731049193177171,False
-3.4604042,2.773104919317774,False
-3.1686769,2.773104919317774,False
-3.4519591,0.7731049193176602,False
-3.6178994,0.7731049193176602,False
-3.4717538,0.22689508068231135,False
-3.3772135,0.7731049193176034,False
-3.3230834,0.22689508068228292,False
-3.5096347,0.7731049193176034,False
-3.3051088,0.22689508068233977,False
-3.1697745,0.7731049193177171,False
-3.5096366,0.2268950806823966,False
-3.3057363,0.7731049193177171,False
-3.605158,0.7731049193177171,False
-3.5274537,0.7731049193176887,False
-3.4488754,0.7731049193177171,False
-3.6872416,0.7731049193176887,False
-3.6402214,0.7731049193176318,False
-3.5462162,0.7731049193176318,False
-3.495826,0.7731049193176887,False
-3.7541018,0.7731049193177171,False
-3.576392,0.7731049193177171,False
-3.4790454,0.7731049193176318,False
-3.5142963,0.7731049193177171,False
-3.577692,0.7731049193176887,False
-3.6583214,0.7731049193176887,False
-3.2635567,0.7731049193176318,False
-3.4033055,0.7731049193177171,False
-3.5026598,0.22689508068231135,False
-3.45979,0.7731049193176602,False
-3.4951916,0.7731049193175465,False
-3.400442,0.7731049193176602,False
-3.4504864,0.7731049193177171,False
-3.4441538,0.7731049193176887,False
-3.71857,0.22689508068231135,False
-3.8086524,1.7535318780841749,False
-3.7303379,1.7535318780841749,False
-3.927974,1.7535318780842033,False
-3.903773,1.7535318780841749,False
-3.802222,1.7535318780842033,False
-4.010657,1.7535318780842033,False
-3.8882244,1.7535318780842033,False
-4.0880785,1.7535318780841749,False
-3.996478,1.7535318780841749,False
-3.8992836,1.7535318780842033,False
-3.868348,1.7535318780842033,False
-3.8813233,1.7535318780841749,False
-3.7589524,1.7535318780842033,False
-3.8627653,0.7535318780842033,False
-3.9619684,1.7535318780842033,False
-3.6313906,0.7535318780842033,False
-3.9964921,1.7535318780841749,False
-3.620693,1.7535318780842033,False
-3.4656625,1.7535318780842033,False
-3.9823596,1.7535318780842033,False
-3.610512,1.7535318780841749,False
-3.9962914,1.7535318780842033,False
-3.9955702,1.7535318780841749,False
-3.6584268,1.7535318780842033,False
-3.8757596,1.7535318780842033,False
-3.903007,1.7535318780842033,False
-3.632538,1.7535318780841749,False
-3.8640263,0.7535318780841749,False
-3.2770364,0.32215268990043455,False
-3.1911073,2.3221526899004346,False
-3.1613498,0.322152689900463,False
-3.3764386,0.322152689900463,False
-3.0783098,2.3221526899004346,False
-3.3334365,0.322152689900463,False
-3.1160808,2.322152689900406,False
-3.2155638,0.322152689900463,False
-3.2369797,0.32215268990043455,False
-3.342091,0.5379131481763011,False
-2.9154718,3.462086851823699,False
-3.0064447,0.5379131481763011,False
-3.1613452,0.5379131481762442,False
-2.9661741,0.5379131481763011,False
-2.8756158,0.5379131481763011,False
-2.7360623,0.5379131481762442,False
-3.1968756,0.5379131481762442,False
-2.9480078,0.5379131481763011,False
-3.284782,0.5379131481762442,False
-3.1141417,3.462086851823699,False
-3.1269026,0.5379131481762442,False
-3.3190238,0.5379131481763011,False
-3.2298048,0.5379131481763011,False
-2.8024256,0.5379131481763011,False
-3.2272708,0.5379131481763011,False
-3.0639937,0.5379131481763011,False
-3.266709,0.5379131481763011,False
-3.096406,0.5379131481762442,False
-3.2054758,0.5379131481763011,False
-3.1080136,0.5379131481763011,False
-3.1080768,0.5379131481762442,False
-3.058304,0.5379131481762442,False
-3.0938714,0.5379131481763011,False
-3.0358562,0.5379131481762442,False
-2.9006069,0.5379131481763011,False
-3.1709685,0.5379131481762442,False
-3.3819103,0.5379131481762442,False
-3.0188296,0.5379131481763011,False
-3.1770694,0.5379131481762442,False
-3.0315604,0.5379131481763011,False
-3.3395274,0.5379131481763011,False
-2.8591185,3.462086851823699,False
-3.137137,0.5379131481763011,False
-3.311394,0.5379131481763011,False
-3.2579324,0.5379131481762442,False
-2.900502,0.5379131481763011,False
-3.3783414,2.5379131481762442,False
-3.2807293,2.5379131481762442,False
-3.0682104,0.5379131481762442,False
-2.9551418,0.5379131481763011,False
-2.894984,0.5379131481762442,False
-3.2167485,0.5379131481762442,False
-3.085432,0.5379131481763011,False
-2.7438688,0.5379131481763011,False
-3.2087026,0.5379131481763011,False
-3.053968,0.5379131481762442,False
-3.0961344,0.5379131481762442,False
-3.1445317,0.5379131481762442,False
-3.1181529,2.5379131481762442,False
-3.0780838,1.1114118931034227,False
-3.3457232,0.8885881068965205,False
-2.694351,1.8885881068965773,False
-2.9207478,0.8885881068965773,False
-3.0434325,0.8885881068965205,False
-3.1546063,0.8885881068965205,False
-3.015654,1.1114118931034227,False
-3.0157392,0.8885881068965773,False
-2.8821754,0.8885881068965205,False
-3.1532362,0.8885881068965773,False
-2.798714,0.8885881068965205,False
-3.0709555,1.1114118931034227,False
-2.8693857,0.8885881068965773,False
-2.9021266,0.8885881068965773,False
-3.191082,0.8885881068965773,False
-3.2476876,0.8885881068965205,False
-3.1705554,1.0255998768810457,False
-3.2098784,1.0255998768810173,False
-2.9586778,1.0255998768810173,False
-3.0378652,1.0255998768810173,False
-3.2230217,0.9744001231189543,False
-2.9261491,1.0255998768810173,False
-3.251532,1.0255998768810173,False
-3.1285944,1.0255998768810173,False
-3.0880253,1.0255998768810173,False
-3.3506525,1.0255998768810173,False
-3.3508387,1.0255998768810173,False
-3.369412,1.0255998768810173,False
-3.3671477,0.4657120747126555,False
-3.1412067,2.4657120747126555,False
-3.4337492,2.4657120747126555,False
-3.3072028,0.4657120747126555,False
-3.5267162,2.4657120747126555,False
-3.4292161,2.4657120747125987,False
-3.5057607,0.4657120747125987,False
-3.2034268,0.4657120747126555,False
-3.3419247,0.4657120747126555,False
-3.361898,0.4657120747126555,False
-3.54718,0.4657120747126555,False
-3.30307,3.4657120747126555,False
-3.5413384,0.4657120747126555,False
-3.219507,2.4657120747125987,False
-3.6607082,2.4657120747126555,False
-3.522738,2.4657120747126555,False
-3.299417,0.4657120747126555,False
-3.4550354,2.4657120747125987,False
-3.490562,0.4657120747126555,False
-3.7086897,0.4657120747126555,False
-3.616523,0.4657120747125987,False
-3.6218638,2.4657120747126555,False
-3.592695,2.4657120747125987,False
-3.5429327,0.4657120747126555,False
-3.3642719,2.4657120747125987,False
-3.8107474,2.4657120747126555,False
-3.204702,0.4657120747125987,False
-3.3384109,0.4657120747125987,False
-3.0548472,0.4657120747126555,False
-3.6812143,2.4657120747125987,False
-3.261888,2.4657120747126555,False
-3.6843185,0.4657120747126555,False
-3.6655798,0.9332006660447973,False
-3.4296675,0.9332006660447973,False
-3.2936559,0.9332006660447973,False
-3.433531,0.9332006660447973,False
-3.7191167,0.9332006660447973,False
-3.3122268,0.9332006660447973,False
-3.876745,0.9332006660448542,False
-3.4085746,0.9332006660448542,False
-3.5916467,0.9332006660447973,False
-3.5525033,0.9332006660448542,False
-4.236761,1.6544824509918499,False
-4.086361,1.654482450991793,False
-4.0884695,1.6544824509918499,False
-4.2172227,1.654482450991793,False
-4.1387854,0.6544824509918499,False
-4.055223,2.65448245099185,False
-4.1726074,1.6544824509918499,False
-4.0216494,0.3455175490081501,False
-4.1232605,1.6544824509918499,False
-3.919794,2.6544824509918215,False
-3.8733168,2.65448245099185,False
-3.8275533,1.6544824509918499,False
-3.8716173,0.3455175490081501,False
-4.009852,1.654482450991793,False
-3.896536,1.654482450991793,False
-3.9328954,1.6544824509918499,False
-4.0302978,0.3455175490081501,False
-3.8873913,1.6544824509918499,False
-4.2024646,2.65448245099185,False
-4.124371,2.654482450991793,False
-4.0299373,2.6544824509918215,False
-4.130355,2.65448245099185,False
-3.997595,1.6544824509918499,False
-4.1571035,0.3455175490081501,False
-4.2308626,1.6544824509918499,False
-4.182747,1.6544824509918215,False
-4.1038876,0.34551754900817855,False
-4.1391644,1.6544824509918499,False
-3.6833687,0.3455175490081501,False
-4.1618733,1.6544824509918499,False
-4.128403,1.6544824509918499,False
-4.106141,1.654482450991793,False
-4.1868052,2.654482450991793,False
-3.567698,1.654482450991793,False
-3.4867961,1.654482450991793,False
-4.122403,2.65448245099185,False
-3.6223388,1.5957523346984601,False
-3.4834569,1.5957523346984885,False
-3.4661405,0.40424766530151146,False
-3.5677223,1.5957523346984885,False
-3.1548214,1.5957523346984885,False
-3.592523,0.40424766530151146,False
-3.7078884,1.5957523346984885,False
-3.7296958,1.5957523346984601,False
-3.212033,1.5957523346984885,False
-3.8340583,1.5957523346984885,False
-3.6905293,1.5957523346984885,False
-3.4223444,1.5957523346984601,False
-3.6583078,1.5957523346984885,False
-3.5076106,1.5957523346984601,False
-3.6414177,1.595752334698517,False
-3.5932295,1.5957523346984885,False
-3.6807053,1.5957523346984885,False
-3.6153038,1.5957523346984601,False
-3.6145988,1.5957523346984885,False
-3.6631806,1.5957523346984885,False
-3.7058554,1.5957523346984885,False
-3.5250125,1.5957523346984601,False
-3.5892577,1.5957523346984885,False
-3.651786,1.5957523346984601,False
-3.573486,1.5957523346984885,False
-3.62963,1.5957523346984885,False
-3.3653336,1.5957523346984885,False
-3.6910005,1.5957523346984885,False
-3.6960037,1.5957523346984885,False
-3.650748,1.5957523346984885,False
-3.5107484,1.5957523346984601,False
-3.8434193,0.47582611019285537,False
-3.6503634,0.47582611019285537,False
-3.7911925,1.4758261101928838,False
-3.893374,0.47582611019285537,False
-3.6472235,0.4758261101928838,False
-3.50871,1.4758261101928838,False
-3.6687527,1.4758261101928554,False
-3.6314788,0.4758261101928838,False
-3.7712195,0.4758261101928838,False
-3.878553,0.4758261101928838,False
-3.829864,1.4758261101928838,False
-3.7277725,1.4758261101928554,False
-3.3755798,0.47582611019285537,False
-3.860582,1.4758261101928554,False
-3.6447284,1.4758261101928838,False
-3.319804,0.47582611019285537,False
-3.9383283,1.4758261101928554,False
-3.3281515,2.0977951369116,False
-3.4892468,2.097795136911543,False
-3.7164729,1.0977951369116,False
-3.0127158,1.0977951369116,False
-3.5195606,1.0977951369116,False
-2.9704432,1.0977951369116,False
-3.6488502,1.0977951369116,False
-3.2332706,1.9022048630884,False
-3.3743694,1.0977951369116,False
-3.658096,1.0977951369116,False
-3.1207476,1.0977951369116,False
-3.6030703,1.0977951369116,False
-3.1684508,1.0977951369116,False
-3.2668476,1.0977951369116,False
-3.3787081,0.09779513691159991,False
-3.6599963,1.0977951369116,False
-3.3796434,1.0977951369116,False
-3.4906778,1.0977951369116,False
-2.9547727,2.0977951369116,False
-3.4630957,1.097795136911543,False
-3.5836487,1.0977951369116,False
-3.475263,1.0977951369116,False
-3.7211568,1.0977951369116,False
-3.3779104,1.0977951369116,False
-3.403804,1.0977951369116,False
-3.636604,1.0977951369116,False
-2.938956,2.9022048630884,False
-3.5033557,2.0977951369116,False
-3.6096075,1.0977951369116,False
-3.3809223,1.0977951369116,False
-3.5612264,2.0977951369116,False
-3.2674415,1.0977951369116,False
-3.4962714,0.0,False
-3.4372509,0.0,False
-4.2647133,1.0,False
-3.8663082,1.0,False
-3.6580644,0.0,False
-4.035531,0.0,False
-4.046629,0.0,False
-3.870139,0.0,False
-4.099839,1.0,False
-3.825267,0.0,False
-4.0411143,0.0,False
-2.4811933,0.0,False
-3.9962819,0.0,False
-4.011767,0.0,False
-4.1350956,1.0,False
-3.9301372,1.0,False
-4.134484,1.0,False
-3.7094548,0.0,False
-4.169037,1.0,False
-3.3426259,0.0,False
-4.041219,0.0,False
-4.141562,0.0,False
-3.9055836,0.0,False
-4.1002545,0.0,False
-4.1406746,0.0,False
-3.2923794,0.0,False
-4.04792,0.0,False
-4.0032945,0.0,False
-4.092745,0.0,False
-3.839954,1.0,False
-4.074878,0.0,False
-3.6090739,0.0,False
-3.8747768,0.0,False
-4.0358353,0.0,False
-4.1237154,1.0,False
-3.9245207,0.0,False
-4.0412116,0.0,False
-4.0967174,0.0,False
-4.0016923,0.0,False
-3.932649,0.0,False
-4.0427647,0.0,False
-3.8796015,0.0,False
-4.1790924,1.0,False
-3.7924619,0.0,False
-4.150644,0.0,False
-3.9789643,0.0,False
-3.983949,0.0,False
-3.9087086,0.0,False
-4.017533,0.0,False
-4.0643463,0.0,False
-3.557748,0.0,False
-4.05321,0.0,False
-3.9427578,0.0,False
-3.930024,0.0,False
-4.098085,0.0,False
-4.043972,0.0,False
-4.1106987,0.0,False
-4.106944,0.0,False
-4.173439,1.0,False
-4.0347276,0.0,False
-4.1772194,0.0,False
-3.271728,1.0,False
-4.1541367,1.0,False
-4.1291876,0.0,False
-4.2091327,0.0,False
-3.7557247,0.0,False
-4.1117477,1.0,False
-3.9507596,1.0,False
-3.9957857,0.0,False
-3.9260695,0.0,False
-4.0670557,0.0,False
-3.1518304,0.0,False
-4.019856,0.0,False
-3.9781253,0.0,False
-3.8076015,2.0,False
-3.468891,0.0,False
-3.0687802,1.0,False
-4.080775,1.0,False
-3.624251,0.0,False
-3.9873023,1.0,False
-4.0511894,0.0,False
-3.9103596,0.0,False
-3.9397576,0.0,False
-4.183623,0.0,False
-4.0101213,0.0,False
-4.2247524,1.0,False
-4.0786333,1.0,False
-4.091032,1.0,False
-3.9605546,0.0,False
-3.7256632,0.0,False
-4.3053584,1.0,False
-3.7928295,0.0,False
-3.7305267,0.0,False
-3.987828,0.0,False
-3.92456,0.0,False
-3.9215114,0.0,False
-3.3326478,0.0,False
-3.922681,0.0,False
-3.9819205,0.0,False
-3.965654,0.0,False
-2.939947,0.0,False
-3.9259193,0.0,False
-4.1548443,0.0,False
-4.0309196,0.0,False
-3.1303287,2.0,False
-3.9088595,0.0,False
-3.7618182,0.0,False
-3.9671,1.0,False
-3.8325849,0.0,False
-3.614836,0.0,False
-4.1519785,0.0,False
-3.8544235,0.0,False
-3.786232,0.0,False
-4.2277884,1.0,False
-4.0602155,0.0,False
-3.632719,0.0,False
-3.9298627,0.0,False
-3.890069,0.0,False
-3.4299018,0.0,False
-3.8176506,0.0,False
-4.0075893,0.0,False
-3.8606107,0.0,False
-3.885691,0.0,False
-3.9981127,0.0,False
-3.6930292,0.0,False
-3.9747026,0.0,False
-3.8420475,0.0,False
-3.5884242,0.0,False
-4.138587,0.0,False
-3.4131804,1.0,False
-3.3970275,0.0,False
-3.500469,0.0,False
-4.0373,0.0,False
-3.7465892,0.0,False
-3.9945114,1.0,False
-3.6333027,0.0,False
-4.062209,0.0,False
-4.0103693,1.0,False
-4.239246,1.0,False
-4.1580005,1.0,False
-3.8976338,0.0,False
-3.5976617,0.0,False
-3.8495998,0.0,False
-4.2668467,1.0,False
-3.6778526,0.0,False
-3.625916,0.0,False
-4.078111,0.0,False
-4.055462,0.0,False
-3.9692988,0.0,False
-4.221306,1.0,False
-3.9555376,0.0,False
-4.0523505,0.0,False
-4.0045066,0.0,False
-3.93213,0.0,False
-4.0552654,1.0,False
-3.753001,0.0,False
-3.4791265,0.0,False
-3.9905763,0.0,False
-3.0786095,0.0,False
-2.873511,0.0,False
-3.9050472,0.0,False
-3.939189,0.0,False
-4.057578,0.0,False
-3.7362409,0.0,False
-4.183132,0.0,False
-4.1815257,1.0,False
-4.241153,1.0,False
-4.1290317,0.0,False
-3.970337,0.0,False
-3.6514835,0.0,False
-3.9101837,0.0,False
-4.0009155,0.0,False
-2.8999028,0.0,False
-3.9116814,0.0,False
-3.9238188,0.0,False
-3.8704362,0.0,False
-4.079952,1.0,False
-3.7035658,0.0,False
-4.0585666,0.0,False
-4.156304,1.0,False
-3.5892544,0.0,False
-3.7366536,0.0,False
-4.160874,1.0,False
-4.116211,1.0,False
-4.167001,1.0,False
-3.59385,1.0,False
-3.9412336,0.0,False
-4.2369723,0.0,False
-3.9280725,1.0,False
-4.133128,0.0,False
-3.5411172,0.0,False
-3.8741348,0.0,False
-3.9362152,0.0,False
-3.9528644,0.0,False
-4.1379,1.0,False
-4.06657,0.0,False
-4.093689,1.0,False
-4.0462527,0.0,False
-3.9974253,1.0,False
-3.952215,0.0,False
-4.036949,1.0,False
-3.8528826,0.0,False
-3.8869832,1.0,False
-3.6729908,0.0,False
-3.7830598,0.0,False
-3.9846172,0.0,False
-3.5888824,1.0,False
-4.009453,0.0,False
-3.6271257,0.0,False
-3.9647532,0.0,False
-3.2576396,1.0,False
-4.1160765,0.0,False
-4.214454,0.0,False
-3.6594865,0.0,False
-3.8450637,0.0,False
-4.02924,0.0,False
-4.096736,0.0,False
-3.6762216,0.0,False
-4.0945144,1.0,False
-4.1484046,1.0,False
-3.853199,0.0,False
-3.9317296,0.0,False
-3.9511597,0.0,False
-4.0546684,1.0,False
-3.7348983,0.0,False
-4.119323,0.0,False
-4.152126,0.0,False
-4.0043936,0.0,False
-4.1227336,1.0,False
-3.836146,0.0,False
-3.724345,1.0,False
-4.074308,0.0,False
-1.9772875,2.805876889011927,False
-2.194849,0.19412311098801638,False
-2.3634331,0.19412311098807322,False
-2.2997057,0.19412311098807322,False
-1.9490463,2.80587688901187,False
-0.55987656,3.805876889011927,False
-2.2552743,2.805876889011927,False
-2.9932075,2.80587688901187,False
-2.8850636,2.80587688901187,False
-1.7520014,0.19412311098807322,False
-3.0661705,2.805876889011927,False
-2.803556,0.19412311098801638,False
-3.001641,0.19412311098807322,False
-2.3249118,0.19412311098801638,False
-1.3852708,2.80587688901187,False
-2.8486705,0.19412311098813007,False
-2.2044876,7.194123110988016,False
-1.5491071,0.19412311098801638,False
-2.7120197,0.19412311098813007,False
-2.9644532,0.19412311098801638,False
-3.1318674,0.19412311098807322,False
-2.0946069,0.19412311098807322,False
-2.826651,0.19412311098801638,False
-1.7626706,2.805876889011927,False
-1.8105327,2.8058768890119836,False
-3.1674726,0.19412311098807322,False
-3.0607202,0.19412311098807322,False
-1.8951684,2.8058768890119836,False
-1.7385533,0.19412311098801638,False
-2.1115837,0.19412311098807322,False
-3.1623445,0.19412311098807322,False
-3.0061378,2.8058768890119836,False
-1.499554,2.8058768890119836,False
-2.3745801,0.19412311098813007,False
-2.917587,0.19412311098807322,False
-1.3649983,0.19412311098813007,False
-2.1610436,0.19412311098801638,False
-3.0992181,2.805876889011927,False
-2.853673,2.805876889011927,False
-2.1991284,0.19412311098813007,False
-3.0242696,0.19412311098813007,False
-2.0722299,0.19412311098807322,False
-2.6296911,0.19412311098807322,False
-1.8738183,0.19412311098801638,False
-2.3067217,2.805876889011927,False
-2.2886946,0.19412311098813007,False
-3.0949957,0.19412311098813007,False
-1.6788932,2.805876889011927,False
-1.698996,0.19412311098807322,False
-1.6985645,0.19412311098807322,False
-1.5393991,0.19412311098801638,False
-1.6375887,0.19412311098807322,False
-3.1925857,0.19412311098813007,False
-2.4918253,0.19412311098801638,False
-2.6615884,3.8058768890119836,False
-2.150069,2.80587688901187,False
-1.8170207,0.19412311098801638,False
-1.1934646,3.80587688901187,False
-2.4684315,0.19412311098813007,False
-2.410018,0.19412311098813007,False
-0.93525153,0.19412311098807322,False
-3.1801875,2.805876889011927,False
-4.2633586,2.1754664232351217,False
-3.4965646,3.1754664232351217,False
-2.3901439,3.1754664232351217,False
-2.7545354,3.1754664232351217,False
-2.849744,2.1754664232351217,False
-1.3567849,2.1754664232351217,False
-4.381526,3.1754664232351217,False
-2.6193938,2.1754664232351217,False
-2.8146498,2.1754664232351217,False
-4.044591,3.1754664232351217,False
-3.4705708,2.1754664232351217,False
-3.5676296,3.1754664232351217,False
-2.4729202,0.17546642323512174,False
-3.1944544,3.1754664232351217,False
-3.519871,3.1754664232351217,False
-3.7195616,3.1754664232351217,False
-4.087076,2.1754664232351217,False
-1.9187962,3.1754664232351217,False
-3.8693554,3.1754664232351217,False
-3.6272116,3.1754664232351217,False
-1.2969683,3.1754664232351217,False
-2.5665693,3.1754664232351217,False
-2.7588344,3.1754664232351217,False
-2.3176768,3.1754664232351217,False
-1.6408511,3.1754664232351217,False
-2.901372,1.1754664232351217,False
-3.670978,2.1754664232351217,False
-3.2047164,3.1754664232351217,False
-3.2377546,3.1754664232351217,False
-3.1270366,3.1754664232351217,False
-3.9982119,2.1754664232351217,False
-3.5024848,3.1754664232351217,False
-2.9912462,2.1754664232351217,False
-4.3047194,2.1754664232351217,False
-3.666651,3.1754664232351217,False
-3.4468577,3.1754664232351217,False
-3.202865,3.1754664232351217,False
-3.7915244,3.1754664232351217,False
-4.4705315,2.1754664232351217,False
-3.1208472,3.1754664232351217,False
-4.4494753,3.1754664232351217,False
-2.7785683,3.1754664232351217,False
-3.9271405,3.1754664232351217,False
-3.8969767,3.1754664232351217,False
-3.3231285,3.1754664232351217,False
-4.4360957,2.1754664232351217,False
-2.924024,3.1754664232351217,False
-3.881654,2.1754664232351217,False
-4.2839475,2.1754664232351217,False
-3.7320585,3.1754664232351217,False
-3.3392248,3.1754664232351217,False
-4.336281,2.1754664232351217,False
-3.324681,3.1754664232351217,False
-4.3852615,3.1754664232351217,False
-2.801687,3.1754664232351217,False
-2.1202466,3.1754664232351217,False
-4.306099,3.1754664232351217,False
-3.283525,3.1754664232351217,False
-3.148898,2.1754664232351217,False
-3.2534764,3.1754664232351217,False
-3.8670754,3.1754664232351217,False
-1.4251527,3.1754664232351217,False
-3.88214,3.1754664232351217,False
-2.081122,0.33792236484916316,False
-4.326551,0.6620776351508368,False
-3.399939,0.6620776351508368,False
-3.535917,0.6620776351508368,False
-3.4704373,0.6620776351508368,False
-2.534978,0.6620776351508368,False
-3.0743585,0.6620776351508368,False
-3.5980546,0.6620776351508368,False
-4.521067,0.6620776351508368,False
-3.91148,0.6620776351508368,False
-2.3014264,0.33792236484916316,False
-2.1498618,0.6620776351508368,False
-3.5192363,0.6620776351508368,False
-4.3194776,0.6620776351508368,False
-3.9667587,0.6620776351508368,False
-3.6202846,0.6620776351508368,False
-2.7730825,0.6620776351508368,False
-3.514699,0.6620776351508368,False
-3.5917792,0.6620776351508368,False
-3.9071956,0.6620776351508368,False
-3.4578955,0.6620776351508368,False
-3.7797503,0.6620776351508368,False
-2.447892,0.6620776351508368,False
-3.3904002,0.6620776351508368,False
-4.0129957,0.6620776351508368,False
-3.8029873,0.6620776351508368,False
-3.1404903,0.6620776351508368,False
-3.9711611,1.6620776351508368,False
-3.9928074,0.6620776351508368,False
-4.014774,0.6620776351508368,False
-4.4648066,1.6620776351508368,False
-2.9501414,0.6620776351508368,False
-3.541822,0.6620776351508368,False
-3.4291785,0.6620776351508368,False
-3.1767395,1.6620776351508368,False
-3.1815875,0.6620776351508368,False
-3.6614773,0.6620776351508368,False
-3.2729576,0.6620776351508368,False
-4.2098684,0.6620776351508368,False
-4.183979,0.6620776351508368,False
-3.5396187,0.6620776351508368,False
-4.395643,0.6620776351508368,False
-1.8607352,0.6620776351508368,False
-4.2407613,1.6620776351508368,False
-3.413087,0.6620776351508368,False
-2.6668155,0.6620776351508368,False
-3.4163132,0.6620776351508368,False
-3.0065439,1.6620776351508368,False
-4.1420164,0.6620776351508368,False
-2.683079,0.6620776351508368,False
-3.4373784,0.6620776351508368,False
-3.4588645,0.6620776351508368,False
-3.9887874,0.6620776351508368,False
-3.6855428,0.6620776351508368,False
-3.5154846,0.6620776351508368,False
-3.1101649,0.6620776351508368,False
-4.0390897,0.6620776351508368,False
-3.747533,0.6620776351508368,False
-2.5013058,0.6620776351508368,False
-3.8153858,0.6620776351508368,False
-3.7246978,0.6620776351508368,False
-4.12613,0.6620776351508368,False
-3.8097372,0.6620776351508368,False
-3.8156488,1.6620776351508368,False
-3.2954388,0.6671066155234939,False
-1.8307104,2.6671066155235224,False
-3.2518458,0.6671066155235224,False
-3.139411,0.6671066155234939,False
-2.7459257,1.667106615523494,False
-2.1270392,1.667106615523494,False
-2.6207306,0.6671066155234939,False
-3.2301884,0.6671066155234939,False
-3.4634638,1.667106615523494,False
-2.605209,0.3328933844763924,False
-2.949441,0.6671066155234087,False
-2.8767998,0.6671066155234939,False
-3.0528712,0.6671066155234939,False
-2.905081,0.6671066155234939,False
-3.1979132,1.667106615523494,False
-2.9551256,1.332893384476563,False
-2.9040384,0.5503917388889192,False
-2.845607,0.5503917388888908,False
-2.845416,1.4496082611110808,False
-2.9409285,0.5503917388888908,False
-2.3589177,1.5503917388889192,False
-2.6922872,0.5503917388889192,False
-3.0128787,1.4496082611110523,False
-3.0027993,2.449608261111109,False
-3.1920514,1.4496082611110808,False
-3.1668382,1.4496082611110808,False
-2.8200142,1.4496082611110808,False
-3.1788564,1.4496082611111092,False
-2.912858,0.5503917388889192,False
-2.3493757,1.4496082611110808,False
-2.5008976,0.5503917388888908,False
-2.903556,1.4496082611111376,False
-2.7839975,1.5503917388888908,False
-3.0177174,0.5503917388888908,False
-2.3446867,0.5503917388888908,False
-2.6443875,1.4496082611111092,False
-2.2538745,0.5503917388888908,False
-3.0706325,0.5503917388888624,False
-2.9448562,1.4496082611110808,False
-3.2692533,0.5503917388889477,False
-2.4200075,1.4496082611110808,False
-3.28874,1.4496082611110808,False
-3.06522,0.5503917388889192,False
-3.2686558,0.5503917388889192,False
-2.6684315,1.4496082611110808,False
-2.7852566,1.4496082611110808,False
-3.1492453,1.4496082611111092,False
-2.9847689,1.4496082611111092,False
-3.2489848,1.4496082611111092,False
-2.6878057,0.44960826111108076,False
-2.3439345,1.4496082611111376,False
-3.0545866,1.4496082611110523,False
-2.4780915,0.5503917388889192,False
-3.2994692,1.4496082611110808,False
-2.9820125,0.5503917388888908,False
-2.7803445,1.4496082611110808,False
-2.8391924,1.4496082611110808,False
-2.7914956,0.5503917388889192,False
-2.5721917,0.5503917388888908,False
-2.3046453,0.5503917388888908,False
-2.9118292,0.5503917388888908,False
-2.5697212,1.4496082611110523,False
-2.5261097,0.5503917388889192,False
-2.7599466,0.5503917388888908,False
-2.7340822,0.5503917388889192,False
-2.621234,1.4496082611111092,False
-2.0795019,0.4496082611111092,False
-3.1143963,0.5503917388889192,False
-3.194768,0.5503917388888908,False
-3.0976202,0.5503917388889192,False
-3.2760358,0.5503917388889192,False
-2.6763415,0.5503917388889192,False
-2.9636662,1.4496082611111092,False
-3.1305351,1.4496082611110808,False
-3.285316,1.4496082611110808,False
-0.44000658,2.5503917388889192,False
-3.1980112,1.4496082611110808,False
-2.7925954,0.5503917388888908,False
-2.3865285,0.44960826111108076,False
-3.2457252,1.4496082611111092,False
-2.5829382,0.5503917388889192,False
-2.7109845,0.5503917388888624,False
-3.4029763,1.8389050815944188,False
-3.626312,1.8389050815944188,False
-3.437509,0.8389050815944188,False
-3.7102246,1.8389050815944188,False
-3.6794832,1.8389050815944188,False
-3.6022317,1.8389050815944188,False
-1.9579804,1.1610949184055812,False
-3.7189903,1.8389050815944188,False
-3.9754703,1.8389050815944188,False
-3.1114287,1.8389050815944188,False
-2.6837518,1.8389050815944188,False
-3.177745,1.8389050815944188,False
-2.5191627,1.8389050815944188,False
-3.8254826,1.8389050815944188,False
-3.3163042,1.8389050815944188,False
-3.8725622,1.8389050815944188,False
-2.7703557,1.8389050815944188,False
-3.5690305,1.8389050815944188,False
-3.5085812,0.8389050815944188,False
-3.156261,1.8389050815944188,False
-4.2224026,1.8389050815944188,False
-3.973717,1.8389050815944188,False
-3.9897385,1.8389050815944188,False
-3.242214,1.8389050815944188,False
-3.7886357,1.8389050815944188,False
-3.9951687,1.8389050815944188,False
-2.9938762,1.8389050815944188,False
-1.4968299,4.161094918405581,False
-3.4820812,1.8389050815944188,False
-3.0919855,1.8389050815944188,False
-2.0478246,0.8389050815944188,False
-3.3691332,1.8389050815944188,False
-2.5353618,1.8389050815944188,False
-2.6034355,1.8389050815944188,False
